Track_id,Gene_Name,Locus,Strand,Gene_Type,Metric,Dataset,GDM001,GDM002,GDM003,GDM004,NEG001,NEG002,NEG003,NEG004
ENSG00000007541.16_1,PIGQ,chr16:616995-634136,+,protein_coding,FPKM,GSE154555,1.36425879,2.743668821,1.558391797,2.858460137,1.819646336,3.394688137,1.320303261,2.372123416
ENSG00000007545.15_3,CRAMP1,chr16:1662326-1727909,+,protein_coding,FPKM,GSE154556,3.743552132,4.189218771,2.955695177,3.800332215,2.940185056,2.393499582,4.643987885,4.071893804
ENSG00000007866.19_4,TEAD3,chr6:35441374-35464853,-,protein_coding,FPKM,GSE154557,89.0312478,86.5956507,72.02563714,98.34565923,85.14503737,81.73395728,69.99531868,78.19765741
ENSG00000007923.15_2,DNAJC11,chr1:6694228-6761984,-,protein_coding,FPKM,GSE154558,7.383503889,5.882865615,6.248260651,6.863035199,6.048648816,6.807520924,6.244164328,7.658335651
ENSG00000007944.14_2,MYLIP,chr6:16129356-16148479,+,protein_coding,FPKM,GSE154559,89.59838735,84.73523081,74.19416948,86.20824276,94.93387491,101.6543823,77.56808035,92.55235724
ENSG00000007968.6_2,E2F2,chr1:23832922-23857712,-,protein_coding,FPKM,GSE154560,0.58664388,0.783580489,0.431699617,0.502498283,0.963898439,0.685524012,0.780361778,0.473961035
ENSG00000008018.8_2,PSMB1,chr6:170844205-170862429,-,protein_coding,FPKM,GSE154561,64.57920514,75.3628784,61.31360239,64.18939143,70.04484478,70.09865299,65.52267597,71.5600048
ENSG00000008056.13_3,SYN1,chrX:47431297-47479342,-,protein_coding,FPKM,GSE154562,0.240433399,0.10858302,0.38659233,0.368847535,0.487255913,0.614966573,0.624038827,0.490713186
ENSG00000008083.13_2,JARID2,chr6:15246527-15522271,+,protein_coding,FPKM,GSE154563,3.992057593,3.134602155,4.739061311,2.910142083,4.387404992,3.599070119,3.361483475,2.380470702
ENSG00000008086.11_3,CDKL5,chrX:18443703-18671749,+,protein_coding,FPKM,GSE154564,1.589386507,1.278561296,0.219402521,1.308695726,0.193000358,1.755657761,0.199658112,1.252161794
ENSG00000008128.22_3,CDK11A,chr1:1634169-1655763,-,protein_coding,FPKM,GSE154565,9.226264602,6.859499645,5.997144654,9.494079068,8.529537907,6.125852342,7.652149776,7.7461193
ENSG00000008130.15_2,NADK,chr1:1682671-1711896,-,protein_coding,FPKM,GSE154566,11.32678745,11.71380901,15.28656707,16.10605012,10.50095694,10.1144049,14.61408917,11.86532343
ENSG00000008256.15_2,CYTH3,chr7:6201407-6312275,-,protein_coding,FPKM,GSE154567,63.81318201,49.32376415,44.84057511,55.55256692,48.86560214,40.82610654,48.24836189,61.20121371
ENSG00000008282.8_2,SYPL1,chr7:105730949-105753022,-,protein_coding,FPKM,GSE154568,31.54758125,30.12533153,28.8671392,29.47901991,30.2402878,32.67399665,31.91430273,40.73623023
ENSG00000008283.15_3,CYB561,chr17:61509665-61523739,-,protein_coding,FPKM,GSE154569,14.52147396,15.79591249,10.36429242,12.01911829,10.77578592,10.16735151,11.69905959,11.62300073
ENSG00000008294.20_2,SPAG9,chr17:49039535-49198226,-,protein_coding,FPKM,GSE154570,8.856390777,10.13352894,8.303791496,8.607197239,8.662477296,9.059852007,10.00287749,9.857819685
ENSG00000008311.14_2,AASS,chr7:121715701-121784334,-,protein_coding,FPKM,GSE154571,1.687962281,0.759182339,1.044349823,1.433780992,2.568105303,2.216804319,1.502542533,1.654965205
ENSG00000008323.15_2,PLEKHG6,chr12:6419602-6437672,+,protein_coding,FPKM,GSE154572,17.52098035,20.52111394,17.43229258,21.46154486,16.46699065,13.82005427,16.55658578,21.09857099
ENSG00000008324.11_2,SS18L2,chr3:42623332-42636606,+,protein_coding,FPKM,GSE154573,4.096387464,4.417358528,5.005285736,5.874842967,6.875009087,5.338689563,5.601227614,6.970389268
ENSG00000008382.15_4,MPND,chr19:4343524-4360083,+,protein_coding,FPKM,GSE154574,3.170908248,2.436005332,2.92049971,2.543810655,2.839220673,3.098840494,3.632955119,2.281285993
ENSG00000008394.12_3,MGST1,chr12:16500076-16762193,+,protein_coding,FPKM,GSE154575,0.2161213,0.432317282,1.710638254,0.33318396,0.092151428,0.250934115,0.363827581,0.424986727
ENSG00000008405.11_3,CRY1,chr12:107385142-107487607,-,protein_coding,FPKM,GSE154576,7.272590951,7.751529742,6.727738275,6.476650885,6.162049326,7.552195352,6.298253355,8.272451668
ENSG00000008438.4_2,PGLYRP1,chr19:46522411-46526323,-,protein_coding,FPKM,GSE154577,0.445442,5.734251,0,2.420627,0.271546,0.145865,0.999892,0
ENSG00000008441.16_4,NFIX,chr19:13106422-13209610,+,protein_coding,FPKM,GSE154578,1.74102237,0.426223487,1.385111768,0.785151788,2.956849352,1.190619083,2.719203165,1.801983928
ENSG00000008513.14_3,ST3GAL1,chr8:134467091-134584183,-,protein_coding,FPKM,GSE154579,40.07033133,31.43644669,27.35784974,35.81604487,18.74196302,13.39326641,25.10060515,34.02928734
ENSG00000008516.16_2,MMP25,chr16:3096682-3110727,+,protein_coding,FPKM,GSE154580,0.797415796,1.249780191,0.827255991,3.007003941,0.543429486,0.487086639,1.025456416,0.479238201
ENSG00000008517.16_4,IL32,chr16:3115298-3132193,+,protein_coding,FPKM,GSE154581,2.592738618,2.818874757,4.219811512,2.665605314,3.936967569,3.079499574,4.829936289,3.302250005
ENSG00000008710.19_3,PKD1,chr16:2138711-2185899,-,protein_coding,FPKM,GSE154582,1.697154729,0.944772101,1.806862511,1.489661065,1.831653346,1.672401739,1.665292769,1.633717654
ENSG00000008735.13_2,MAPK8IP2,chr22:51039114-51052409,+,protein_coding,FPKM,GSE154583,1.577298286,1.509089566,1.669569877,1.691647176,1.792831915,2.202802786,0.830244916,1.555703004
ENSG00000008838.19_3,MED24,chr17:38175350-38217468,-,protein_coding,FPKM,GSE154584,5.10403749,3.543518585,4.196455795,4.409728286,5.017356338,4.532782621,4.740046652,4.802380125
ENSG00000008853.16_2,RHOBTB2,chr8:22844930-22877712,+,protein_coding,FPKM,GSE154585,3.392494638,2.434376631,3.719058444,3.120541279,3.146386973,4.064493065,4.104347043,2.433588583
ENSG00000008869.11_2,HEATR5B,chr2:37195526-37311485,-,protein_coding,FPKM,GSE154586,3.981378777,2.960661937,3.527920088,3.254591868,4.001176139,4.006495228,3.994114652,3.142437865
ENSG00000008952.16_2,SEC62,chr3:169684423-169716161,+,protein_coding,FPKM,GSE154587,41.1381167,40.60877077,37.57135194,41.42819103,42.63214009,39.54189506,40.53441831,40.54957862
ENSG00000008988.9_2,RPS20,chr8:56979854-56987140,-,protein_coding,FPKM,GSE154588,42.41838879,39.40671371,51.78574798,38.9077428,62.14271755,53.62457181,47.43078772,45.20124666
ENSG00000009307.15_3,CSDE1,chr1:115259534-115301297,-,protein_coding,FPKM,GSE154589,71.98514078,80.64544639,67.21010823,69.81902997,74.41899394,61.9290393,83.31886305,94.84066007
ENSG00000009335.17_3,UBE3C,chr7:156931607-157062066,+,protein_coding,FPKM,GSE154590,5.064885459,4.731713447,4.409982708,4.34235089,2.993097021,3.261239572,3.996358119,4.335094304
ENSG00000009413.15_3,REV3L,chr6:111620231-111804918,-,protein_coding,FPKM,GSE154591,2.121769751,2.122969355,3.433450333,2.400127896,2.787085613,2.510623102,2.947431983,2.185021334
ENSG00000009780.15_3,FAM76A,chr1:28052490-28089633,+,protein_coding,FPKM,GSE154592,2.661659959,1.706541769,1.993418782,1.761539479,3.439115853,2.929234157,2.813004455,2.145634212
ENSG00000009830.11_3,POMT2,chr14:77741299-77787227,-,protein_coding,FPKM,GSE154593,2.72771757,2.200381283,2.354920967,2.688183865,2.800010507,2.482673225,2.464430994,2.57104761
ENSG00000009844.15_2,VTA1,chr6:142468299-142545826,+,protein_coding,FPKM,GSE154594,7.596528696,7.103737569,3.973291134,7.574909544,3.535510562,8.008629513,4.149359905,8.830434841
ENSG00000009954.10_2,BAZ1B,chr7:72854728-72936608,-,protein_coding,FPKM,GSE154595,15.35060097,15.28143058,15.85215553,15.58434104,15.75821329,15.9083111,15.54204974,16.52671316
ENSG00000010017.12_2,RANBP9,chr6:13621730-13711796,-,protein_coding,FPKM,GSE154596,29.96392088,30.61989855,27.28430028,30.77573908,27.12798803,28.34488892,25.46464882,33.94307809
ENSG00000010030.13_3,ETV7,chr6:36321868-36355577,-,protein_coding,FPKM,GSE154597,1.674349658,1.12654469,1.861352196,0.921330938,1.752044083,1.341167377,1.07812415,1.080231368
ENSG00000010072.15_2,SPRTN,chr1:231472850-231490769,+,protein_coding,FPKM,GSE154598,2.483513565,2.052511926,2.347861487,2.257050255,2.257182037,1.941044917,2.240345941,2.119056157
ENSG00000010165.19_3,METTL13,chr1:171750804-171783163,+,protein_coding,FPKM,GSE154599,3.712933701,3.180443952,3.366083813,3.539458458,4.26796246,4.895136056,4.684959273,4.091198332
ENSG00000010219.13_3,DYRK4,chr12:4671370-4724468,+,protein_coding,FPKM,GSE154600,0.386711042,0.334121917,0.487266861,0.450512257,0.800009789,0.664232717,0.781944836,0.455359925
ENSG00000010244.18_3,ZNF207,chr17:30677136-30708905,+,protein_coding,FPKM,GSE154601,7.933035359,7.556656253,8.676942352,6.94792508,9.56260466,8.36734144,8.918817772,8.546070014
ENSG00000010256.10_2,UQCRC1,chr3:48636435-48648409,-,protein_coding,FPKM,GSE154602,26.00894866,29.53665443,21.10217012,24.11350017,19.61381804,31.44015406,23.26035465,27.02797114
ENSG00000010270.13_2,STARD3NL,chr7:38217824-38270272,+,protein_coding,FPKM,GSE154603,6.191947862,4.266964371,7.105263352,5.429461532,8.335543798,8.182744656,8.547779972,6.799613095
ENSG00000010278.12_3,CD9,chr12:6308881-6347437,+,protein_coding,FPKM,GSE154604,4.166915188,1.994926868,14.06135017,7.073291463,6.315961453,4.531550556,6.675551605,6.959293547
ENSG00000010292.12_3,NCAPD2,chr12:6602522-6641121,+,protein_coding,FPKM,GSE154605,6.520373132,6.84300917,5.941531711,6.276197658,5.872601438,7.225482363,7.025376987,6.357402238
ENSG00000010295.19_3,IFFO1,chr12:6647541-6665249,-,protein_coding,FPKM,GSE154606,2.595215408,1.20410517,1.388513281,1.592781611,3.209921121,2.669202664,2.802816144,2.288417111
ENSG00000010318.20_3,PHF7,chr3:52444673-52457657,+,protein_coding,FPKM,GSE154607,0.741687655,0.87609489,0.744165921,0.74166052,1.222762611,0.957658083,1.137155936,0.892082736
ENSG00000010319.6_3,SEMA3G,chr3:52467069-52479101,-,protein_coding,FPKM,GSE154608,7.997318496,4.545727086,7.294995922,7.325374606,11.66576255,10.33950711,12.53896285,8.382715691
ENSG00000010322.15_2,NISCH,chr3:52489134-52527087,+,protein_coding,FPKM,GSE154609,6.793051468,5.22205836,7.185413203,6.254238349,7.801536701,6.423889564,7.954858694,6.115260317
ENSG00000010327.10_2,STAB1,chr3:52529354-52558511,+,protein_coding,FPKM,GSE154610,8.099339212,4.559630038,12.07710193,6.407910558,11.12302687,10.31036812,11.74038445,9.439597892
ENSG00000010361.13_3,FUZ,chr19:50310126-50320633,-,protein_coding,FPKM,GSE154611,1.976031555,2.333528412,2.568583671,2.329766312,2.797629711,2.347003074,2.011831112,2.243844033
ENSG00000010404.17_3,IDS,chrX:148558521-148602635,-,protein_coding,FPKM,GSE154612,18.72161232,15.26806335,15.30290199,21.07596332,13.33555915,13.00713811,16.74329,17.20394042
ENSG00000010539.11_4,ZNF200,chr16:3272325-3286221,-,protein_coding,FPKM,GSE154613,2.567648522,2.298446178,2.837650653,2.913518129,3.707998954,2.332316996,2.338278176,2.993086915
ENSG00000010610.9_3,CD4,chr12:6896024-6929974,+,protein_coding,FPKM,GSE154614,6.137399102,2.715317508,8.671229546,3.41062842,7.385243338,11.17435882,6.993261104,6.231036259
ENSG00000010626.14_4,LRRC23,chr12:6982733-7023407,+,protein_coding,FPKM,GSE154615,0.670708066,0.559681605,0.683014237,1.012057923,0.797516553,0.905911214,0.794994138,0.462143454
ENSG00000010671.15_2,BTK,chrX:100604435-100645784,-,protein_coding,FPKM,GSE154616,1.15562575,0.575722095,1.120021458,0.722860747,1.237123513,0.711842153,1.086462219,1.078976455
ENSG00000010704.18_4,HFE,chr6:26087509-26098571,+,protein_coding,FPKM,GSE154617,0.911358596,2.028529153,1.801864602,1.461551202,0.191005432,0.624494972,1.568256047,2.434657403
ENSG00000010803.16_2,SCMH1,chr1:41492872-41707826,-,protein_coding,FPKM,GSE154618,2.437561299,3.496050936,3.971858584,3.989648814,5.378606432,4.528959345,4.290425388,3.895167934
ENSG00000010810.17_3,FYN,chr6:111981535-112194655,-,protein_coding,FPKM,GSE154619,2.664602397,1.213661896,3.04732029,2.986827549,2.899661455,2.706198044,3.489427699,1.962897659
ENSG00000010818.9_2,HIVEP2,chr6:143072604-143277835,-,protein_coding,FPKM,GSE154620,4.248816327,4.342742242,3.431782216,3.780105057,3.800965072,3.709041469,4.304216016,3.553119425
ENSG00000011007.12_2,ELOA,chr1:24069645-24088549,+,protein_coding,FPKM,GSE154621,3.59325017,4.01481821,3.522912064,3.903265021,3.020717272,3.464697398,5.567592186,6.39287
ENSG00000011009.10_2,LYPLA2,chr1:24117460-24122029,+,protein_coding,FPKM,GSE154622,19.85872293,20.47539209,14.15984605,20.41691441,18.5110857,18.13503475,19.32878128,20.81285067
ENSG00000011021.21_3,CLCN6,chr1:11866153-11903201,+,protein_coding,FPKM,GSE154623,3.43802159,3.030729569,3.528876212,2.062943552,2.895553732,1.27963018,3.178908889,1.82378083
ENSG00000011028.13_2,MRC2,chr17:60704762-60770958,+,protein_coding,FPKM,GSE154624,1.197681584,0.749773715,2.472521971,1.274001377,1.328007308,1.610401609,1.871016828,1.433772782
ENSG00000011052.21_3,NME1-NME2,chr17:49230951-49249105,+,protein_coding,FPKM,GSE154625,1.336590919,1.522166253,16.45125943,1.390787488,2.277536853,2.480880297,2.088117171,16.81128861
ENSG00000011105.12_3,TSPAN9,chr12:3186521-3395730,+,protein_coding,FPKM,GSE154626,16.29356395,9.418736758,12.38168117,12.96525972,15.72348496,17.87724973,17.11596938,14.09444495
ENSG00000011114.14_3,BTBD7,chr14:93703896-93799438,-,protein_coding,FPKM,GSE154627,6.881246971,6.331897865,5.20338017,6.04390782,5.392491548,5.338032045,4.903378148,6.026925702
ENSG00000011132.11_3,APBA3,chr19:3750817-3761697,-,protein_coding,FPKM,GSE154628,2.416179084,2.675721895,2.546117784,2.747509126,3.191484292,2.569274091,2.38819145,2.276713085
ENSG00000011143.16_3,MKS1,chr17:56282798-56296966,-,protein_coding,FPKM,GSE154629,0.989478905,0.685007639,1.384820079,1.229623994,1.816226112,1.118768532,1.260614026,0.638094285
ENSG00000011198.7_2,ABHD5,chr3:43731605-43775863,+,protein_coding,FPKM,GSE154630,14.64790275,13.45113353,7.110812749,14.57692368,9.076123671,11.02372225,14.22731697,15.02565402
ENSG00000011243.17_3,AKAP8L,chr19:15490859-15529952,-,protein_coding,FPKM,GSE154631,10.8130998,8.587742956,12.06966062,11.09568005,12.66110281,9.057351806,8.637732248,9.686589585
ENSG00000011258.15_3,MBTD1,chr17:49254786-49337524,-,protein_coding,FPKM,GSE154632,6.20570984,6.48565341,5.326824869,5.407003951,7.725327681,6.50682881,6.295868455,6.979004357
ENSG00000011260.13_2,UTP18,chr17:49337889-49375297,+,protein_coding,FPKM,GSE154633,15.61933673,19.36246895,15.55210691,18.64447496,13.26783673,18.03905524,15.23075395,20.08173001
ENSG00000011275.18_3,RNF216,chr7:5659678-5821370,-,protein_coding,FPKM,GSE154634,3.406246607,3.005365349,3.295864493,3.099140142,1.963202371,3.946139317,4.054860937,3.4454699
ENSG00000011295.15_4,TTC19,chr17:15902694-15948329,+,protein_coding,FPKM,GSE154635,3.884455167,2.798358279,4.118203301,3.1552896,2.440160205,2.204170765,4.536895908,1.78811135
ENSG00000011304.19_4,PTBP1,chr19:797075-812327,+,protein_coding,FPKM,GSE154636,28.97989648,27.31008,28.78176091,28.19343191,22.86307366,18.79930163,24.99405279,24.04182242
ENSG00000011347.9_3,SYT7,chr11:61282785-61348620,-,protein_coding,FPKM,GSE154637,27.62258934,27.23828853,19.49804446,26.99767744,29.60522867,21.08729851,21.19261019,27.13419788
ENSG00000011376.9_3,LARS2,chr3:45429998-45590913,+,protein_coding,FPKM,GSE154638,2.204681639,1.781802235,1.526450066,1.389563686,1.091069503,2.947197438,1.089926822,1.803997619
ENSG00000011405.13_3,PIK3C2A,chr11:17099277-17229530,-,protein_coding,FPKM,GSE154639,13.34932845,12.86743973,9.166775512,10.28167236,13.24982726,10.49137398,11.69662176,10.25449091
ENSG00000011422.11_3,PLAUR,chr19:44150247-44174699,-,protein_coding,FPKM,GSE154640,0.851820812,2.116563414,1.805745268,1.454901038,1.314297317,2.842768426,1.281916778,1.156422158
ENSG00000011426.10_3,ANLN,chr7:36429415-36493400,+,protein_coding,FPKM,GSE154641,1.829905089,2.280338854,1.800645515,1.273951635,2.939289374,2.805278963,1.881424805,2.130839357
ENSG00000011451.17_3,WIZ,chr19:15530791-15560762,-,protein_coding,FPKM,GSE154642,3.063858403,2.84440897,3.029196239,3.094974363,2.520322885,3.100673822,2.384340581,2.768905105
ENSG00000011454.16_3,RABGAP1,chr9:125703112-125867145,+,protein_coding,FPKM,GSE154643,10.17752955,9.036596153,9.163286571,9.905773226,8.646857515,8.461427939,9.661772681,10.34953759
ENSG00000011465.16_3,DCN,chr12:91534261-91576900,-,protein_coding,FPKM,GSE154644,13.21342205,11.7276892,36.74468968,12.89975189,27.41494771,25.8440859,22.09521782,34.17116247
ENSG00000011478.11_2,QPCTL,chr19:46195741-46207247,+,protein_coding,FPKM,GSE154645,1.331434414,1.039468184,1.359532375,1.298112731,1.363051544,1.17612124,1.411517994,1.173482672
ENSG00000011485.14_2,PPP5C,chr19:46850251-46896238,+,protein_coding,FPKM,GSE154646,3.40482979,3.380226626,2.872318234,2.813564051,3.254079024,3.738720463,2.475627595,2.452226521
ENSG00000011523.13_3,CEP68,chr2:65283500-65314138,+,protein_coding,FPKM,GSE154647,4.313377104,4.603614385,3.899717214,3.237564782,4.673633517,5.294198213,4.540760688,6.876641135
ENSG00000011566.14_3,MAP4K3,chr2:39476407-39664453,-,protein_coding,FPKM,GSE154648,12.60271089,9.715146306,13.37613871,8.818852509,15.93440418,9.847619923,13.23506925,10.19158357
ENSG00000011600.11_2,TYROBP,chr19:36395303-36399197,-,protein_coding,FPKM,GSE154649,20.95644432,8.826449534,25.08741128,10.05129746,21.71063591,16.80876955,18.56085407,14.31351292
ENSG00000011638.10_3,TMEM159,chr16:21169698-21191937,+,protein_coding,FPKM,GSE154650,1.072331978,0.660465988,2.398696653,1.084598238,1.248914835,0.984504159,2.97642093,1.670244157
ENSG00000011677.12_2,GABRA3,chrX:151334706-151619830,-,protein_coding,FPKM,GSE154651,2.268431569,0.807239159,1.359123171,0.449680943,0.730642367,0.714009944,1.245928206,1.777587652
ENSG00000012048.20_3,BRCA1,chr17:41196312-41322262,-,protein_coding,FPKM,GSE154652,0.534854169,0.48923085,0.63746215,0.300727631,0.814036053,0.826827352,0.570540041,0.660386812
ENSG00000012061.15_3,ERCC1,chr19:45910591-45982086,-,protein_coding,FPKM,GSE154653,4.916776114,4.050501813,4.900489069,5.422769405,5.86737479,5.175201585,4.999147679,5.794971495
ENSG00000012171.19_3,SEMA3B,chr3:50304990-50314977,+,protein_coding,FPKM,GSE154654,346.3927082,353.4206136,200.8862617,272.7505666,178.7324079,310.6149021,215.0286765,263.272483
ENSG00000012174.11_3,MBTPS2,chrX:21857754-21903542,+,protein_coding,FPKM,GSE154655,4.366819602,4.094612992,3.124086628,4.524234424,3.360279419,4.242585181,4.469880804,5.657172947
ENSG00000012211.12_3,PRICKLE3,chrX:49031613-49042981,-,protein_coding,FPKM,GSE154656,2.213453938,2.711683071,2.098031461,2.157467259,1.67647044,1.964980999,1.934609339,2.306979331
ENSG00000012223.12_2,LTF,chr3:46477136-46526724,-,protein_coding,FPKM,GSE154657,0.916986826,4.602857639,6.161364169,1.83321037,0.330254029,0.286348526,1.688471117,1.027090451
ENSG00000012232.8_2,EXTL3,chr8:28457986-28613116,+,protein_coding,FPKM,GSE154658,1.441645911,1.02354472,6.190608536,1.723379326,1.514315587,2.282245183,1.817533451,1.514506832
ENSG00000012660.13_3,ELOVL5,chr6:53132196-53213977,-,protein_coding,FPKM,GSE154659,13.43950664,11.19825578,14.00310366,14.14885488,8.511333115,14.19473193,12.31276194,12.43763215
ENSG00000012779.10_2,ALOX5,chr10:45869624-45941567,+,protein_coding,FPKM,GSE154660,15.51967778,11.31455817,5.185893747,9.550317298,5.541391281,11.87953362,5.731854225,7.229226873
ENSG00000012817.15_3,KDM5D,chrY:21865751-21906825,-,protein_coding,FPKM,GSE154661,0,1.979229151,3.400590708,0,4.268549454,3.716370058,0,0
ENSG00000012822.15_3,CALCOCO1,chr12:54102301-54121529,-,protein_coding,FPKM,GSE154662,12.06367842,10.22290243,8.943800795,10.44815555,14.1538708,10.86724956,10.46417058,10.3061272
ENSG00000012963.14_3,UBR7,chr14:93673401-93695561,+,protein_coding,FPKM,GSE154663,6.188829554,7.580558939,5.987875137,6.368913531,1.897695586,7.094517665,6.448803442,7.341753416
ENSG00000012983.11_2,MAP4K5,chr14:50885219-51027844,-,protein_coding,FPKM,GSE154664,4.200011956,3.028861981,4.950440858,3.880927532,6.013991923,5.001575691,5.75949168,4.415858088
ENSG00000013016.15_3,EHD3,chr2:31457203-31492313,+,protein_coding,FPKM,GSE154665,9.806914,9.539721,5.497413,6.877546,8.038156,8.53946,5.660839,5.707976
